product_id,product_name,brand,model_series,ram_capacity,rom_capacity,original_price,sale_price,stock_status,product_status,source_site,crawl_date
PROD_CEL_100913,Dien thoai Vivo Y100 6GB/256GB - Moi 100%,Vivo,Y100,6GB,256GB,38820000.0,38820000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100914,Dien thoai Oppo A78 4GB/128GB - Moi 100%,Oppo,A78,4GB,128GB,40000000.0,39000000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100915,Dien thoai Apple iPhone 14 Pro 16GB/256GB - Moi 100%,apple,iPhone 14 Pro,16GB,256GB,32020000.0,31520000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100916,Dien thoai Realme Realme 12 Rest 6GB/256GB - Moi 100%,Realme,Realme 12 Rest,6GB,256GB,33680000.0,31680000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100917,Dien thoai Realme Realme Note 50 16GB/256GB - Moi 100%,Realme,Realme Note 50,16GB,256GB,44160000.0,44160000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100918,Dien thoai Xiaomi Xiaomi 14 4GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,4GB,64GB,36190000.0,35690000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100919,Dien thoai Samsung Galaxy A55 12GB/1TB - Moi 100%,Samsung,Galaxy A55,12GB,1TB,41410000.0,40410000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100920,Dien thoai Apple iPhone 13 4GB/64GB - Moi 100%,Apple,iPhone 13,4GB,64GB,31270000.0,30270000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100921,Dien thoai Samsung Galaxy Z Fold6 4GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,4GB,128GB,35700000.0,35700000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100922,Dien thoai Xiaomi Redmi Note 13 12GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,12GB,1TB,42270000.0,42270000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100923,Dien thoai Vivo Y100 12GB/256GB - Moi 100%,Vivo,Y100,12GB,256GB,42210000.0,41710000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100924,Dien thoai Samsung Galaxy Z Fold6 12GB/64GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,64GB,33070000.0,31070000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100925,Dien thoai Realme Realme Note 50 12GB/256GB - Moi 100%,Realme,Realme Note 50,12GB,256GB,41360000.0,41360000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100926,Dien thoai Realme Realme Note 50 16GB/1TB - Moi 100%,Realme,Realme Note 50,16GB,1TB,30670000.0,30170000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100927,Dien thoai Samsung Galaxy A55 12GB/1TB - Moi 100%,Samsung,Galaxy A55,12GB,1TB,33410000.0,31410000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100928,Dien thoai Samsung Galaxy Z Fold6 4GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,4GB,256GB,42530000.0,42030000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100929,Dien thoai Xiaomi Redmi Note 13 8GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,8GB,1TB,31030000.0,30030000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100930,Dien thoai Samsung Galaxy Z Fold6 12GB/512GB - Moi 100%,samsung,Galaxy Z Fold6,12GB,512GB,34360000.0,34360000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100931,Dien thoai Vivo Y100 16GB/128GB - Moi 100%,Vivo,Y100,16GB,128GB,40670000.0,39670000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100932,Dien thoai Oppo A78 8GB/256GB - Moi 100%,Oppo,A78,8GB,256GB,36880000.0,34880000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100933,Dien thoai Oppo A78 8GB/1TB - Moi 100%,Oppo,A78,8GB,1TB,36380000.0,35880000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100934,Dien thoai Xiaomi Xiaomi 14 6GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,6GB,1TB,30380000.0,29380000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100935,Dien thoai Apple iPhone 14 Pro 12GB/64GB - Moi 100%,Apple,iPhone 14 Pro,12GB,64GB,31430000.0,31430000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100936,Dien thoai Oppo Reno11 F 12GB/1TB - Moi 100%,Oppo,Reno11 F,12GB,1TB,33570000.0,31570000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100937,Dien thoai Realme Realme C65 6GB/1TB - Moi 100%,Realme,Realme C65,6GB,1TB,35330000.0,34330000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100938,Dien thoai Vivo Y100 16GB/256GB - Moi 100%,Vivo,Y100,16GB,256GB,32030000.0,32030000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100939,Dien thoai Realme Realme Note 50 4GB/512GB - Moi 100%,Realme,Realme Note 50,4GB,512GB,43400000.0,42400000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100940,Dien thoai Samsung Galaxy A55 8GB/512GB - Moi 100%,Samsung,Galaxy A55,8GB,512GB,32630000.0,32130000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100941,Dien thoai Apple iPhone 13 8GB/64GB - Hang trung bay,Apple,iPhone 13,8GB,64GB,32420000.0,31420000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100942,Dien thoai Xiaomi Xiaomi 14 12GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,512GB,33860000.0,32860000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100943,Dien thoai Apple iPhone 15 Pro Max 6GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,128GB,40080000.0,40080000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100944,Dien thoai Realme Realme 12 Rest 16GB/256GB - Moi 100%,Realme,Realme 12 Rest,16GB,256GB,38980000.0,38980000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100945,Dien thoai Oppo Find N3 Flip 6GB/64GB - Moi 100%,oppo,Find N3 Flip,6GB,64GB,36310000.0,,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100946,Dien thoai Xiaomi Poco X6 Pro 8GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,512GB,38510000.0,38010000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100947,Dien thoai Samsung Galaxy Z Fold6 4GB/512GB - Hang trung bay,Samsung,Galaxy Z Fold6,4GB,512GB,44310000.0,44310000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_100948,Dien thoai Xiaomi Poco X6 Pro 6GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,128GB,44840000.0,43840000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100949,Dien thoai Realme Realme 12 Rest 16GB/512GB - Moi 100%,Realme,Realme 12 Rest,16GB,512GB,42850000.0,41850000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100950,Dien thoai Oppo Reno11 F 4GB/512GB - Moi 100%,Oppo,Reno11 F,4GB,512GB,34330000.0,33330000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100951,Dien thoai Samsung Galaxy A55 12GB/64GB - Moi 100%,Samsung,Galaxy A55,12GB,64GB,33090000.0,32590000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100952,Dien thoai Oppo A78 16GB/256GB - Moi 100%,Oppo,A78,16GB,256GB,34460000.0,34460000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100953,Dien thoai Vivo X100 Pro 6GB/128GB - Moi 100%,Vivo,X100 Pro,6GB,128GB,35600000.0,34600000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100954,Dien thoai Vivo Y100 4GB/1TB - Moi 100%,Vivo,Y100,4GB,1TB,40840000.0,38840000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100955,Dien thoai Samsung Galaxy S24 Ultra 4GB/512GB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,512GB,44930000.0,43930000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100956,Dien thoai Oppo A78 16GB/64GB - Moi 100%,Oppo,A78,16GB,64GB,36310000.0,35310000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100957,Dien thoai Apple iPhone 14 Pro 16GB/256GB - Moi 100%,Apple,iPhone 14 Pro,16GB,256GB,37700000.0,37700000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100958,Dien thoai Vivo X100 Pro 4GB/512GB - Moi 100%,Vivo,X100 Pro,4GB,512GB,37870000.0,37870000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100959,Dien thoai Vivo Y100 8GB/512GB - Moi 100%,Vivo,Y100,8GB,512GB,43540000.0,41540000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100960,Dien thoai Xiaomi Redmi Note 13 4GB/256GB - Moi 100%,xiaomi,Redmi Note 13,4GB,256GB,,33770000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100961,Dien thoai Realme Realme Note 50 16GB/128GB - Hang trung bay,Realme,Realme Note 50,16GB,128GB,42150000.0,40150000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_100962,Dien thoai Realme Realme 12 Rest 12GB/512GB - Moi 100%,Realme,Realme 12 Rest,12GB,512GB,32200000.0,31700000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100963,Dien thoai Oppo Reno11 F 4GB/128GB - Moi 100%,Oppo,Reno11 F,4GB,128GB,38210000.0,38210000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100964,Dien thoai Vivo V30 5G 6GB/256GB - Moi 100%,Vivo,V30 5G,6GB,256GB,38380000.0,37880000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100965,Dien thoai Realme Realme Note 50 4GB/512GB - Moi 100%,Realme,Realme Note 50,4GB,512GB,43890000.0,41890000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100966,Dien thoai Samsung Galaxy Z Fold6 12GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,1TB,31680000.0,30680000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100967,Dien thoai Xiaomi Poco X6 Pro 6GB/128GB - Hang trung bay,Xiaomi,Poco X6 Pro,6GB,128GB,41970000.0,40970000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100968,Dien thoai Realme Realme C65 12GB/256GB - Moi 100%,Realme,Realme C65,12GB,256GB,35740000.0,35240000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100969,Dien thoai Vivo V30 5G 8GB/64GB - Moi 100%,Vivo,V30 5G,8GB,64GB,44650000.0,43650000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100970,Dien thoai Vivo X100 Pro 6GB/256GB - Moi 100%,Vivo,X100 Pro,6GB,256GB,32910000.0,32410000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100971,Dien thoai Vivo X100 Pro 8GB/64GB - Da kich hoat,Vivo,X100 Pro,8GB,64GB,35690000.0,35190000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_CEL_100972,Dien thoai Samsung Galaxy A55 6GB/256GB - Moi 100%,Samsung,Galaxy A55,6GB,256GB,30770000.0,28770000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100973,Dien thoai Vivo Y100 8GB/256GB - Moi 100%,Vivo,Y100,8GB,256GB,44330000.0,43830000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100974,Dien thoai Realme Realme C65 6GB/1TB - Moi 100%,Realme,Realme C65,6GB,1TB,36390000.0,35390000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100975,Dien thoai Vivo X100 Pro 8GB/64GB - Moi 100%,vivo,X100 Pro,8GB,64GB,30010000.0,30010000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100976,Dien thoai Oppo A78 6GB/512GB - Da kich hoat,Oppo,A78,6GB,512GB,33120000.0,31120000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_CEL_100977,Dien thoai Apple iPhone 13 12GB/256GB - Moi 100%,Apple,iPhone 13,12GB,256GB,41610000.0,40610000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100978,Dien thoai Apple iPhone 15 Pro Max 16GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,256GB,44490000.0,43490000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100979,Dien thoai Xiaomi Redmi Note 13 12GB/256GB - Moi 100%,Xiaomi,Redmi Note 13,12GB,256GB,42630000.0,42630000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100980,Dien thoai Samsung Galaxy A55 4GB/128GB - Da kich hoat,Samsung,Galaxy A55,4GB,128GB,31680000.0,31680000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_100981,Dien thoai Samsung Galaxy S24 Ultra 16GB/128GB - Hang trung bay,Samsung,Galaxy S24 Ultra,16GB,128GB,38200000.0,38200000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100982,Dien thoai Oppo A78 4GB/1TB - Moi 100%,Oppo,A78,4GB,1TB,36930000.0,36430000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100983,Dien thoai Oppo A78 16GB/512GB - Moi 100%,Oppo,A78,16GB,512GB,38780000.0,36780000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100984,Dien thoai Realme Realme Note 50 4GB/64GB - Moi 100%,Realme,Realme Note 50,4GB,64GB,39890000.0,37890000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100985,Dien thoai Oppo Find N3 Flip 16GB/256GB - Moi 100%,Oppo,Find N3 Flip,16GB,256GB,33620000.0,33620000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100986,Dien thoai Oppo A78 16GB/512GB - Moi 100%,Oppo,A78,16GB,512GB,37600000.0,37100000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100987,Dien thoai Vivo Y100 16GB/128GB - Da kich hoat,Vivo,Y100,16GB,128GB,40210000.0,39210000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_TGD_100988,Dien thoai Xiaomi Poco X6 Pro 12GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,512GB,42930000.0,41930000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100989,Dien thoai Oppo Reno11 F 6GB/1TB - Moi 100%,Oppo,Reno11 F,6GB,1TB,37350000.0,36850000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100990,Dien thoai Oppo Reno11 F 8GB/128GB - Moi 100%,oppo,Reno11 F,8GB,128GB,44170000.0,,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100991,Dien thoai Samsung Galaxy S24 Ultra 8GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,1TB,32230000.0,30230000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100992,Dien thoai Samsung Galaxy Z Fold6 12GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,256GB,40600000.0,40600000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100993,Dien thoai Oppo A78 16GB/128GB - Moi 100%,Oppo,A78,16GB,128GB,39230000.0,38730000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100994,Dien thoai Apple iPhone 13 8GB/128GB - Moi 100%,Apple,iPhone 13,8GB,128GB,38450000.0,37950000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100995,Dien thoai Samsung Galaxy S24 Ultra 4GB/64GB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,64GB,42490000.0,42490000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100996,Dien thoai Vivo Y100 8GB/512GB - Moi 100%,Vivo,Y100,8GB,512GB,34670000.0,34670000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100997,Dien thoai Oppo Reno11 F 8GB/512GB - Moi 100%,Oppo,Reno11 F,8GB,512GB,43180000.0,43180000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100998,Dien thoai Vivo Y100 16GB/512GB - Moi 100%,Vivo,Y100,16GB,512GB,40160000.0,39160000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100999,Dien thoai Vivo X100 Pro 16GB/1TB - Moi 100%,Vivo,X100 Pro,16GB,1TB,43500000.0,41500000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101000,Dien thoai Oppo Find N3 Flip 16GB/512GB - Moi 100%,Oppo,Find N3 Flip,16GB,512GB,32110000.0,30110000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101001,Dien thoai Samsung Galaxy S24 Ultra 16GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,16GB,128GB,31110000.0,31110000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101002,Dien thoai Oppo Reno11 F 4GB/128GB - Moi 100%,Oppo,Reno11 F,4GB,128GB,32810000.0,32810000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101003,Dien thoai Oppo A78 16GB/128GB - Moi 100%,Oppo,A78,16GB,128GB,30530000.0,28530000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101004,Dien thoai Vivo Y100 6GB/128GB - Moi 100%,Vivo,Y100,6GB,128GB,32690000.0,32690000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101005,Dien thoai Apple iPhone 15 Pro Max 8GB/64GB - Moi 100%,apple,iPhone 15 Pro Max,8GB,64GB,44580000.0,42580000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101006,Dien thoai Vivo Y100 8GB/1TB - Da kich hoat,Vivo,Y100,8GB,1TB,34480000.0,32480000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_CEL_101007,Dien thoai Apple iPhone 15 Pro Max 6GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,1TB,34150000.0,33150000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101008,Dien thoai Oppo Find N3 Flip 4GB/128GB - Moi 100%,Oppo,Find N3 Flip,4GB,128GB,32600000.0,32600000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101009,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,37550000.0,35550000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101010,Dien thoai Vivo V30 5G 12GB/64GB - Moi 100%,Vivo,V30 5G,12GB,64GB,34830000.0,33830000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101011,Dien thoai Xiaomi Poco X6 Pro 12GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,256GB,33940000.0,32940000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101012,Dien thoai Vivo Y100 12GB/256GB - Moi 100%,Vivo,Y100,12GB,256GB,43880000.0,43380000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101013,Dien thoai Vivo Y100 12GB/128GB - Moi 100%,Vivo,Y100,12GB,128GB,30020000.0,29520000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101014,Dien thoai Apple iPhone 15 Pro Max 6GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,1TB,36580000.0,35580000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101015,Dien thoai Apple iPhone 15 Pro Max 4GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,256GB,43820000.0,42820000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101016,Dien thoai Vivo V30 5G 16GB/64GB - Moi 100%,Vivo,V30 5G,16GB,64GB,32020000.0,32020000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101017,Dien thoai Realme Realme 12 Rest 4GB/128GB - Hang trung bay,Realme,Realme 12 Rest,4GB,128GB,32240000.0,31240000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_101018,Dien thoai Apple iPhone 14 Pro 4GB/1TB - Moi 100%,Apple,iPhone 14 Pro,4GB,1TB,42280000.0,40280000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101019,Dien thoai Oppo Reno11 F 6GB/1TB - Moi 100%,Oppo,Reno11 F,6GB,1TB,34160000.0,33660000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101020,Dien thoai Samsung Galaxy A55 6GB/512GB - Moi 100%,samsung,Galaxy A55,6GB,512GB,30890000.0,30890000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101021,Dien thoai Apple iPhone 15 Pro Max 4GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,1TB,44310000.0,43310000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101022,Dien thoai Samsung Galaxy S24 Ultra 4GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,1TB,43780000.0,42780000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101023,Dien thoai Apple iPhone 15 Pro Max 16GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,1TB,38550000.0,38050000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101024,Dien thoai Samsung Galaxy A55 6GB/1TB - Moi 100%,Samsung,Galaxy A55,6GB,1TB,35110000.0,33110000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101025,Dien thoai Apple iPhone 14 Pro 6GB/256GB - Moi 100%,Apple,iPhone 14 Pro,6GB,256GB,38510000.0,38510000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101026,Dien thoai Oppo Find N3 Flip 8GB/64GB - Moi 100%,Oppo,Find N3 Flip,8GB,64GB,31980000.0,30980000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101027,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,40720000.0,40220000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101028,Dien thoai Xiaomi Xiaomi 14 16GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,512GB,41700000.0,41200000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101029,Dien thoai Realme Realme C65 16GB/256GB - Hang trung bay,Realme,Realme C65,16GB,256GB,35720000.0,33720000.0,Het hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_101030,Dien thoai Samsung Galaxy S24 Ultra 4GB/64GB - Moi 100%,Samsung,Galaxy S24 Ultra,4GB,64GB,38150000.0,37650000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101031,Dien thoai Vivo Y100 16GB/1TB - Moi 100%,Vivo,Y100,16GB,1TB,36600000.0,36600000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101032,Dien thoai Samsung Galaxy S24 Ultra 12GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,128GB,40480000.0,38480000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101033,Dien thoai Vivo Y100 4GB/512GB - Hang trung bay,Vivo,Y100,4GB,512GB,42970000.0,42970000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_101034,Dien thoai Apple iPhone 13 16GB/64GB - Moi 100%,Apple,iPhone 13,16GB,64GB,31550000.0,30550000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101035,Dien thoai Realme Realme Note 50 16GB/128GB - Moi 100%,realme,Realme Note 50,16GB,128GB,34050000.0,,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101036,Dien thoai Samsung Galaxy A55 4GB/128GB - Da kich hoat,Samsung,Galaxy A55,4GB,128GB,32140000.0,31640000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_CEL_101037,Dien thoai Apple iPhone 15 Pro Max 6GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,64GB,35980000.0,35980000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101038,Dien thoai Samsung Galaxy A55 12GB/512GB - Moi 100%,Samsung,Galaxy A55,12GB,512GB,33090000.0,31090000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101039,Dien thoai Xiaomi Poco X6 Pro 12GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,64GB,42040000.0,42040000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101040,Dien thoai Oppo A78 16GB/1TB - Moi 100%,Oppo,A78,16GB,1TB,,29820000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101041,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,39990000.0,39990000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_101042,Dien thoai Apple iPhone 14 Pro 6GB/512GB - Da kich hoat,Apple,iPhone 14 Pro,6GB,512GB,36980000.0,36980000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_TGD_101043,Dien thoai Apple iPhone 13 6GB/1TB - Moi 100%,Apple,iPhone 13,6GB,1TB,35630000.0,33630000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_101044,Dien thoai Apple iPhone 14 Pro 6GB/512GB - Moi 100%,Apple,iPhone 14 Pro,6GB,512GB,40020000.0,40020000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101045,Dien thoai Vivo Y100 8GB/1TB - Moi 100%,Vivo,Y100,8GB,1TB,35000000.0,34500000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101046,Dien thoai Oppo Reno11 F 16GB/256GB - Moi 100%,Oppo,Reno11 F,16GB,256GB,38540000.0,37540000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_101047,Dien thoai Realme Realme Note 50 6GB/1TB - Moi 100%,Realme,Realme Note 50,6GB,1TB,40710000.0,40710000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_101048,Dien thoai Apple iPhone 13 4GB/512GB - Hang trung bay,Apple,iPhone 13,4GB,512GB,34130000.0,33630000.0,Het hang,Hang trung bay,TGDD,2026-06-11
